window_id,work_source_id,book_id,decision,scope_fit,dominant_topic,event_ids,research_question_ids,duplicate_group,review_confidence,reason_code,attribution_profiles,verification_requirements,reviewer_notes
d8560a18e2f776b1af26a7c2,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
ac6ad286579cf6be2250d755,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PRE_CREATION,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
92d9f6d9f87e7537c4d95cc6,SRC-HISTORY-KAMIL-ADAM,21712,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
ecd55c860e9f458931578651,SRC-HISTORY-MUNTAZAM-ADAM,12406,INCLUDE,MIXED,PRE_CREATION_AND_JINN,EV-ADAM-001 | EV-ADAM-002 | EV-ADAM-003 | EV-ADAM-004 | EV-ADAM-005 | EV-ADAM-006 | EV-ADAM-007 | EV-ADAM-020 | EV-ADAM-021 | EV-ADAM-022 | EV-ADAM-023 | EV-ADAM-024 | EV-ADAM-030 | EV-ADAM-031 | EV-ADAM-032 | EV-ADAM-033 | EV-ADAM-040 | EV-ADAM-041 | EV-ADAM-042 | EV-ADAM-050 | EV-ADAM-051 | EV-ADAM-052 | EV-ADAM-053 | EV-ADAM-054 | EV-ADAM-055 | EV-ADAM-070 | EV-ADAM-071 | EV-ADAM-080 | EV-ADAM-081 | EV-ADAM-082 | EV-ADAM-090 | EV-ADAM-091 | EV-ADAM-099,RQ-ADAM-001 | RQ-ADAM-002 | RQ-ADAM-003 | RQ-ADAM-004 | RQ-ADAM-005 | RQ-ADAM-006 | RQ-ADAM-020 | RQ-ADAM-009 | RQ-ADAM-010 | RQ-ADAM-011 | RQ-ADAM-012 | RQ-ADAM-013 | RQ-ADAM-014 | RQ-ADAM-015 | RQ-ADAM-016 | RQ-ADAM-017 | RQ-ADAM-018 | RQ-ADAM-019 | RQ-ADAM-025 | RQ-ADAM-026 | RQ-ADAM-027 | RQ-ADAM-028 | RQ-ADAM-029 | RQ-ADAM-030 | RQ-ADAM-032,,0.99,COMPREHENSIVE_ADAM_SECTION,WAHB_IBN_MUNABBIH,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH | EARLY_REPORT_OR_ISRAILIYYAT_CLASSIFICATION_REQUIRED | EXACT_PASSAGE_BOUNDARY_REQUIRED,يحتوي أبواب الجنة وخلق آدم وصفته وتعليم الأسماء والسجود وخلق حواء والسكن؛ يمتد إلى ما بعد الوسوسة، فيلزم ترسيم الاقتباس قبلها.
0e1709a891b6cda7ead9c4e7,SRC-HISTORY-MUNTAZAM-ADAM,12406,INCLUDE,MIXED,PRE_CREATION_AND_JINN,EV-ADAM-001 | EV-ADAM-002 | EV-ADAM-003 | EV-ADAM-004 | EV-ADAM-005 | EV-ADAM-006 | EV-ADAM-007 | EV-ADAM-050 | EV-ADAM-051 | EV-ADAM-052 | EV-ADAM-053 | EV-ADAM-054 | EV-ADAM-055,RQ-ADAM-001 | RQ-ADAM-002 | RQ-ADAM-003 | RQ-ADAM-004 | RQ-ADAM-005 | RQ-ADAM-006 | RQ-ADAM-020 | RQ-ADAM-017 | RQ-ADAM-018 | RQ-ADAM-019,,0.97,PRE_ADAM_JINN_AND_IBLIS_REPORTS,KAB_AL_AHBAR | WAHB_IBN_MUNABBIH,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH | EARLY_REPORT_OR_ISRAILIYYAT_CLASSIFICATION_REQUIRED | EXACT_PASSAGE_BOUNDARY_REQUIRED,مفيد لأسئلة خلق الجن قبل آدم وسبب ذكر إبليس مع الملائكة وما نقل عن حاله قبل المعصية. يتضمن أخبارًا عن وهب وكعب وتفاصيل غرائبية، فتبقى مرشحة للتصنيف ولا تساق جزمًا.
2ce508922377ddcde61638e7,SRC-HISTORY-MUNTAZAM-ADAM,12406,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PRE_CREATION,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
1d42c69f6a3eec9493266ae0,SRC-HISTORY-MUNTAZAM-ADAM,12406,INCLUDE,IN_SCOPE,PRE_CREATION,,,DUP-PRE_CREATION-011,0.92,DIRECT_EPISODE_RESEARCH_VALUE,,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,تتضمن النافذة مادة مباشرة تخدم سؤالًا أو حدثًا داخل نطاق الحلقة. الإدراج هنا للبحث والتحقق فقط، وليس اعتمادًا للمتن أو الحكم على الرواية.
949b1a6c15cc946c9e5fd4b3,SRC-HISTORY-MUNTAZAM-ADAM,12406,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,OUT_OF_SCOPE,,,,1.0,BACK_OF_BOOK_INDEX_FALSE_POSITIVE,,HADITH_GRADING_REQUIRED,المادة فهرس أعلام وأسماء يرد فيه لفظ آدم ضمن الأنساب وأسماء الرواة، وليست نصًا في قصة آدم.
9f75a7c9245f07987d17f922,SRC-HISTORY-MUNTAZAM-ADAM,12406,INCLUDE,IN_SCOPE,PRE_CREATION,,,DUP-PRE_CREATION-011,0.92,DIRECT_EPISODE_RESEARCH_VALUE,KAB_AL_AHBAR,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH | ISRAILIYYAT_OR_EARLY_REPORT_CLASSIFICATION_REQUIRED,تتضمن النافذة مادة مباشرة تخدم سؤالًا أو حدثًا داخل نطاق الحلقة. الإدراج هنا للبحث والتحقق فقط، وليس اعتمادًا للمتن أو الحكم على الرواية.
daf93de6ff71ee53c09c88bb,SRC-HISTORY-MUNTAZAM-ADAM,12406,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PRE_CREATION,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
ec52bfa99e3b156d2f9e50cd,SRC-HISTORY-MUNTAZAM-ADAM,12406,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,CREATION_MATERIAL,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
86ef67e128ad1bdc45cd554a,SRC-HISTORY-MUNTAZAM-ADAM,12406,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,FORM_AND_SPIRIT,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
6a0b21c63e708371877a805d,SRC-HISTORY-MUNTAZAM-ADAM,12406,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PRE_CREATION,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
7c800927595400bc5eceabc0,SRC-HISTORY-MUNTAZAM-ADAM,12406,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,CREATION_MATERIAL,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
cf9fa3117a2926f0ca08f080,SRC-HISTORY-MUNTAZAM-ADAM,12406,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,CREATION_MATERIAL,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
6658eb9e1065fe052ea879e2,SRC-HISTORY-MUNTAZAM-ADAM,12406,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PROSTRATION_AND_IBLIS,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
f243e96e5bec698e7c6eb72c,SRC-HISTORY-MUNTAZAM-ADAM,12406,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PRE_CREATION,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,KAB_AL_AHBAR,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH | ISRAILIYYAT_OR_EARLY_REPORT_CLASSIFICATION_REQUIRED,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
769ec1f82e5df63cb37fb296,SRC-HISTORY-MUNTAZAM-ADAM,12406,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PRE_CREATION,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
2d9ddea2f23ac578f3b52a3f,SRC-HISTORY-MUNTAZAM-ADAM,12406,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PROSTRATION_AND_IBLIS,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
999380fdb5f2eed0f3680e97,SRC-HISTORY-MUNTAZAM-ADAM,12406,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PROSTRATION_AND_IBLIS,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
73c57cbcbf01687522e9db33,SRC-HISTORY-MUNTAZAM-ADAM,12406,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PRE_CREATION,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
9af1777d93c5536e1e0a6490,SRC-HISTORY-MUNTAZAM-ADAM,12406,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
4b97becab141ac7345d07d8c,SRC-HISTORY-MUNTAZAM-ADAM,12406,INCLUDE,IN_SCOPE,PRE_CREATION,,,DUP-PRE_CREATION-011,0.92,DIRECT_EPISODE_RESEARCH_VALUE,,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,تتضمن النافذة مادة مباشرة تخدم سؤالًا أو حدثًا داخل نطاق الحلقة. الإدراج هنا للبحث والتحقق فقط، وليس اعتمادًا للمتن أو الحكم على الرواية.
30647625c2bc81e81682f3a0,SRC-HISTORY-MUNTAZAM-ADAM,12406,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,WAHB_IBN_MUNABBIH,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH | ISRAILIYYAT_OR_EARLY_REPORT_CLASSIFICATION_REQUIRED,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
3c3bb7eb8106b164590204f9,SRC-HISTORY-MUNTAZAM-ADAM,12406,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
3611b5fe67bb933d75b15325,SRC-HISTORY-MUNTAZAM-ADAM,12406,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
fc95dde8755ea5efbb4bad11,SRC-HISTORY-TABARI-ADAM,9783,INCLUDE,MIXED,PRE_CREATION_AND_JINN,EV-ADAM-001 | EV-ADAM-002 | EV-ADAM-003 | EV-ADAM-004 | EV-ADAM-005 | EV-ADAM-006 | EV-ADAM-007 | EV-ADAM-010 | EV-ADAM-011 | EV-ADAM-020 | EV-ADAM-021 | EV-ADAM-022 | EV-ADAM-023 | EV-ADAM-024 | EV-ADAM-030 | EV-ADAM-031 | EV-ADAM-032 | EV-ADAM-033 | EV-ADAM-040 | EV-ADAM-041 | EV-ADAM-042 | EV-ADAM-050 | EV-ADAM-051 | EV-ADAM-052 | EV-ADAM-053 | EV-ADAM-054 | EV-ADAM-055 | EV-ADAM-070 | EV-ADAM-071 | EV-ADAM-080 | EV-ADAM-081 | EV-ADAM-082 | EV-ADAM-090 | EV-ADAM-091 | EV-ADAM-099,RQ-ADAM-001 | RQ-ADAM-002 | RQ-ADAM-003 | RQ-ADAM-004 | RQ-ADAM-005 | RQ-ADAM-006 | RQ-ADAM-020 | RQ-ADAM-007 | RQ-ADAM-008 | RQ-ADAM-009 | RQ-ADAM-010 | RQ-ADAM-011 | RQ-ADAM-012 | RQ-ADAM-013 | RQ-ADAM-014 | RQ-ADAM-015 | RQ-ADAM-016 | RQ-ADAM-017 | RQ-ADAM-018 | RQ-ADAM-019 | RQ-ADAM-025 | RQ-ADAM-026 | RQ-ADAM-027 | RQ-ADAM-028 | RQ-ADAM-029 | RQ-ADAM-030 | RQ-ADAM-032,,0.99,PRIMARY_HISTORICAL_ADAM_SECTION,WAHB_IBN_MUNABBIH,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH | EARLY_REPORT_OR_ISRAILIYYAT_CLASSIFICATION_REQUIRED | EXACT_PASSAGE_BOUNDARY_REQUIRED,قسم تاريخي رئيسي يجمع طرقًا كثيرة في الخلافة ومادة الخلق ونفخ الروح والأسماء والسجود والسكن، ثم يمتد إلى الوسوسة والهبوط والذرية والوفاة. يفكك إلى تقارير مستقلة ويتوقف عند النهي عن الشجرة.
1e8c307040e32fb58931b159,SRC-HISTORY-TABARI-ADAM,9783,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PRE_CREATION,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
4f0d216267deb689f343c163,SRC-HISTORY-TABARI-ADAM,9783,INCLUDE,IN_SCOPE,PRE_CREATION,,,DUP-PRE_CREATION-012,0.92,DIRECT_EPISODE_RESEARCH_VALUE,,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,تتضمن النافذة مادة مباشرة تخدم سؤالًا أو حدثًا داخل نطاق الحلقة. الإدراج هنا للبحث والتحقق فقط، وليس اعتمادًا للمتن أو الحكم على الرواية.
319434f689012c48d536da3f,SRC-HISTORY-TABARI-ADAM,9783,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,CREATION_MATERIAL,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
e37b16ebf3b8b8819ae11b80,SRC-HISTORY-TABARI-ADAM,9783,INCLUDE,IN_SCOPE,PRE_CREATION,,,DUP-PRE_CREATION-012,0.92,DIRECT_EPISODE_RESEARCH_VALUE,,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,تتضمن النافذة مادة مباشرة تخدم سؤالًا أو حدثًا داخل نطاق الحلقة. الإدراج هنا للبحث والتحقق فقط، وليس اعتمادًا للمتن أو الحكم على الرواية.
3bea7c95675ac163ed02ead1,SRC-HISTORY-TABARI-ADAM,9783,INCLUDE,IN_SCOPE,ANNOUNCEMENT,,,,0.92,DIRECT_EPISODE_RESEARCH_VALUE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,تتضمن النافذة مادة مباشرة تخدم سؤالًا أو حدثًا داخل نطاق الحلقة. الإدراج هنا للبحث والتحقق فقط، وليس اعتمادًا للمتن أو الحكم على الرواية.
9ba777a9308de073b0742b7a,SRC-HISTORY-TABARI-ADAM,9783,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,FORM_AND_SPIRIT,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
aa2db0916852f15ff69223e9,SRC-HISTORY-TABARI-ADAM,9783,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PROSTRATION_AND_IBLIS,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
68950462a89a1fdd5e46d305,SRC-HISTORY-TABARI-ADAM,9783,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PROSTRATION_AND_IBLIS,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
9c93429d660f133e5445fd5c,SRC-HISTORY-TABARI-ADAM,9783,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PROSTRATION_AND_IBLIS,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
4027dbc2c902fb0ff4e33a6f,SRC-HISTORY-TABARI-ADAM,9783,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PROSTRATION_AND_IBLIS,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
40f75f6bcf92175ba715e832,SRC-HISTORY-TABARI-ADAM,9783,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,CREATION_MATERIAL,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
6912002b5acbc8861142e49a,SRC-HISTORY-TABARI-ADAM,9783,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,CREATION_MATERIAL,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
a17d7b8d39d98a50971eeeb1,SRC-HISTORY-TABARI-ADAM,9783,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,HONOUR_AND_STATUS,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
7276dcf376111fac61cf8c7c,SRC-HISTORY-TABARI-ADAM,9783,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,OUT_OF_SCOPE,,,,1.0,NOAH_AND_POST_ADAM_HISTORY,,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,المادة في نوح والطوفان وتاريخ ذرية آدم، وذكر آدم فيها عرضي وزمني؛ خارج نطاق الحلقة.
2985f5379149aa7a1eea3908,SRC-HISTORY-TABARI-ADAM,9783,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,WAHB_IBN_MUNABBIH,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH | ISRAILIYYAT_OR_EARLY_REPORT_CLASSIFICATION_REQUIRED,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
050a6b8ff12ed7e950c0e304,SRC-HISTORY-TABARI-ADAM,9783,INCLUDE,IN_SCOPE,PRE_CREATION,,,DUP-PRE_CREATION-012,0.92,DIRECT_EPISODE_RESEARCH_VALUE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,تتضمن النافذة مادة مباشرة تخدم سؤالًا أو حدثًا داخل نطاق الحلقة. الإدراج هنا للبحث والتحقق فقط، وليس اعتمادًا للمتن أو الحكم على الرواية.
13709c8af09cb8d06a9b5984,SRC-HISTORY-TABARI-ADAM,9783,INCLUDE,IN_SCOPE,PRE_CREATION,,,DUP-PRE_CREATION-012,0.92,DIRECT_EPISODE_RESEARCH_VALUE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,تتضمن النافذة مادة مباشرة تخدم سؤالًا أو حدثًا داخل نطاق الحلقة. الإدراج هنا للبحث والتحقق فقط، وليس اعتمادًا للمتن أو الحكم على الرواية.
f6429d56b7d61ffe699f23b5,SRC-HISTORY-TABARI-ADAM,9783,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
37d379bcdb64c00c4fdfd02e,SRC-HISTORY-TABARI-ADAM,9783,INCLUDE,IN_SCOPE,GENERAL_ADAM_REFERENCE,,,,0.92,DIRECT_EPISODE_RESEARCH_VALUE,,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,تتضمن النافذة مادة مباشرة تخدم سؤالًا أو حدثًا داخل نطاق الحلقة. الإدراج هنا للبحث والتحقق فقط، وليس اعتمادًا للمتن أو الحكم على الرواية.
f532bbc562c6a6b38d94c2f1,SRC-HISTORY-TABARI-ADAM,9783,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PRE_CREATION,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,HADITH_GRADING_REQUIRED | FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
5df5ba0b457f8ceeb9692150,SRC-HISTORY-TABARI-ADAM,9783,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,PRE_CREATION,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
03f827d04745916e6b66343b,SRC-HISTORY-TABARI-ADAM,9783,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
e3e19a3be5687d2034fe133b,SRC-HISTORY-TABARI-ADAM,9783,EXCLUDE,OUT_OF_SCOPE_OR_INCIDENTAL,GENERAL_ADAM_REFERENCE,,,,0.9,INCIDENTAL_OR_DUPLICATE_REFERENCE,,FULL_ISNAD_PARSE_AND_CHAIN_RESEARCH,الذكر عارض أو عام، أو يقع في قصة أخرى/زمن لاحق، أو يكرر معلومة أوضح في نافذة أقرب إلى موضعها الأصلي.
